state	sex	pop2000	age	pop2008 
West Virginia	F	12508	18	11599
West Virginia	F	13042	19	11503
West Virginia	F	13297	20	10860
West Virginia	F	12565	21	10935
West Virginia	F	11923	22	10807
West Virginia	F	11395	23	10814
West Virginia	F	10572	24	10268
West Virginia	F	10916	25	10376
West Virginia	F	10422	26	10963
West Virginia	F	11117	27	12037
West Virginia	F	11568	28	13026
West Virginia	F	11981	29	12450
West Virginia	F	11724	30	12065
West Virginia	F	11491	31	11312
West Virginia	F	11305	32	10465
West Virginia	F	11514	33	11326
West Virginia	F	11725	34	10714
West Virginia	F	12631	35	11121
West Virginia	F	12990	36	12092
West Virginia	F	13107	37	12622
West Virginia	F	13274	38	11965
West Virginia	F	13878	39	11649
West Virginia	F	14093	40	11419
West Virginia	F	14403	41	11673
West Virginia	F	14541	42	11810
West Virginia	F	14878	43	12680
West Virginia	F	14411	44	13083
West Virginia	F	14603	45	13062
West Virginia	F	14268	46	13219
West Virginia	F	14443	47	13796
West Virginia	F	14064	48	14041
West Virginia	F	13950	49	14186
West Virginia	F	13724	50	14310
West Virginia	F	13703	51	14631
West Virginia	F	13369	52	14044
West Virginia	F	14040	53	14225
West Virginia	F	10213	54	13798
West Virginia	F	10209	55	13962
West Virginia	F	10148	56	13415
West Virginia	F	10931	57	13493
West Virginia	F	9877	58	13198
West Virginia	F	9272	59	13197
West Virginia	F	9164	60	12853
West Virginia	F	9149	61	13452
West Virginia	F	9143	62	9704
West Virginia	F	8743	63	9631
West Virginia	F	8613	64	9445
West Virginia	F	8827	65	10170
West Virginia	F	7867	66	9027
West Virginia	F	8139	67	8288
West Virginia	F	8158	68	8171
West Virginia	F	8135	69	7990
West Virginia	F	8465	70	7926
West Virginia	F	8239	71	7439
West Virginia	F	8229	72	7250
West Virginia	F	7938	73	7299
West Virginia	F	7717	74	6362
West Virginia	F	7560	75	6481
West Virginia	F	7478	76	6427
West Virginia	F	6801	77	6246
West Virginia	F	6847	78	6379
West Virginia	F	6179	79	5971
Georgia	M	21866	66	31328
Georgia	M	21585	67	28932
Georgia	M	20784	68	27519
Georgia	M	19500	69	24650
Georgia	M	19164	70	23370
Georgia	M	17749	71	21503
Georgia	M	17039	72	20368
Georgia	M	15934	73	19529
Georgia	M	15209	74	17223
Georgia	M	14165	75	16571
Georgia	M	13040	76	15643
Georgia	M	12196	77	14146
Georgia	M	11248	78	13754
Georgia	M	10477	79	12166
Georgia	M	9638	80	11418
Georgia	M	7933	81	10331
Georgia	M	6997	82	9238
Georgia	M	6053	83	8423
Georgia	M	5213	84	7285
Georgia	M	22775	85	36029
Georgia	F	59835	0	72821
Georgia	F	58897	1	73490
Georgia	F	57636	2	72132
Georgia	F	57710	3	71143
Georgia	F	57954	4	71668
Georgia	F	58286	5	70431
Georgia	F	58912	6	70433
Georgia	F	60746	7	72870
Georgia	F	61182	8	67241
Georgia	F	62108	9	66781
Georgia	F	63190	10	65338
Georgia	F	60542	11	65583
Georgia	F	59193	12	65997
Georgia	F	58281	13	66340
Georgia	F	57365	14	66729
Georgia	F	57394	15	68574
Georgia	F	56097	16	68750
Georgia	F	56588	17	69235
Georgia	F	57467	18	64494
Georgia	F	59542	19	62002
Georgia	F	60432	20	60683
Georgia	F	56626	21	60575
Georgia	F	56271	22	62931
Georgia	F	56458	23	64011
Georgia	F	55943	24	64320
Georgia	F	59282	25	64397
Georgia	F	58826	26	69405
Georgia	F	61646	27	72979
Georgia	F	64963	28	74971
Georgia	F	68529	29	69671
Georgia	F	68320	30	67259
Georgia	F	65112	31	65916
Georgia	F	63230	32	64665
Georgia	F	63924	33	67448
Georgia	F	65897	34	66732
Georgia	F	70390	35	69918
Georgia	F	70809	36	73496
Georgia	F	69549	37	77435
Georgia	F	69729	38	75071
Georgia	F	69422	39	71819
Georgia	F	69925	40	69187
Georgia	F	67422	41	70479
Georgia	F	66408	42	71987
Georgia	F	66378	43	75955
Georgia	F	63571	44	76120
Georgia	F	63191	45	74246
Georgia	F	61121	46	74691
Georgia	F	58808	47	74186
Georgia	F	57371	48	74452
Georgia	F	56579	49	71125
Georgia	F	56701	50	70462
Georgia	F	54998	51	69778
Georgia	F	54236	52	66980
Georgia	F	56098	53	66291
Georgia	F	42226	54	63620
Georgia	F	41685	55	61021
Georgia	F	40802	56	59459
Georgia	F	41778	57	58241
Georgia	F	36661	58	58013
Georgia	F	34234	59	56400
Georgia	F	33147	60	55501
Georgia	F	31104	61	56848
Georgia	F	30229	62	42949
Georgia	F	28621	63	42094
Georgia	F	28260	64	41061
Georgia	F	28362	65	41673
Georgia	F	25762	66	35989
Georgia	F	25821	67	33558
Georgia	F	25088	68	31984
Georgia	F	23890	69	29774
Georgia	F	24306	70	28407
Georgia	F	23238	71	26523
Georgia	F	22806	72	25730
Georgia	F	22202	73	25623
Georgia	F	21703	74	22911
Georgia	F	21321	75	22687
Georgia	F	20232	76	21788
Georgia	F	19272	77	20327
Georgia	F	18703	78	20254
Georgia	F	17747	79	19140
Georgia	F	17243	80	18321
Georgia	F	14786	81	17365
Georgia	F	13573	82	16435
Georgia	F	12603	83	15635
Georgia	F	11163	84	14282
Georgia	F	66159	85	86390
Iowa	M	19282	0	21197
Iowa	M	19221	1	21439
Iowa	M	19211	2	20786
Iowa	M	19310	3	20007
Iowa	M	19531	4	19690
Iowa	M	19760	5	19638
Iowa	M	20126	6	19635
Iowa	M	20739	7	19555
Iowa	M	20962	8	19523
Iowa	M	21615	9	19431
Iowa	M	21992	10	19439
Iowa	M	21614	11	19565
Iowa	M	21255	12	19839
Iowa	M	21378	13	20118
Iowa	M	22024	14	20535
Iowa	M	22698	15	21261
Iowa	M	22490	16	21395
Iowa	M	23053	17	22016
Iowa	M	23817	18	21661
Iowa	M	24032	19	24365
Iowa	M	24082	20	24255
Iowa	M	22211	21	22268
Iowa	M	20866	22	22461
Iowa	M	19305	23	20805
Iowa	M	18046	24	20374
Iowa	M	18301	25	19049
Iowa	M	16860	26	22323
Iowa	M	16889	27	19752
Iowa	M	18202	28	18907
Iowa	M	19194	29	19762
Iowa	M	19677	30	17794
Iowa	M	18809	31	18478
Iowa	M	18116	32	17008
Iowa	M	18522	33	18509
Iowa	M	19139	34	16995
Iowa	M	20553	35	16826
Iowa	M	21175	36	18287
Iowa	M	21472	37	19324
Iowa	M	21931	38	19872
Iowa	M	22890	39	19354
Iowa	M	23276	40	18491
Iowa	M	22644	41	18734
Iowa	M	22755	42	19325
Iowa	M	22909	43	20849
Iowa	M	22193	44	21543
Iowa	M	22781	45	21707
Iowa	M	21800	46	22010
Iowa	M	21345	47	22772
Iowa	M	21521	48	23230
Iowa	M	20349	49	22500
Iowa	M	19850	50	22412
Iowa	M	18789	51	22598
Iowa	M	18505	52	21629
Iowa	M	19528	53	22002
Iowa	M	14262	54	21067
Iowa	M	14168	55	20473
Iowa	M	14068	56	20500
Iowa	M	14594	57	19246
Iowa	M	13331	58	18875
Iowa	M	12506	59	17579
Iowa	M	12057	60	17224
Iowa	M	11681	61	18273
Iowa	M	11247	62	13025
Iowa	M	11240	63	12777
Iowa	M	10809	64	12730
Iowa	M	10523	65	13035
Iowa	M	9654	66	11737
Iowa	M	9864	67	10760
Iowa	M	9678	68	10376
Iowa	M	9684	69	9982
Iowa	M	9396	70	9452
Iowa	M	9513	71	9316
Iowa	M	9560	72	8854
Iowa	M	9326	73	8576
Iowa	M	8837	74	7516
Iowa	M	8457	75	7631
Iowa	M	8008	76	7218
Iowa	M	7499	77	7091
Iowa	M	7208	78	6554
Iowa	M	6705	79	6526
Iowa	M	6114	80	6320
Iowa	M	5408	81	5987
Iowa	M	5050	82	5348
Iowa	M	4399	83	5053
Iowa	M	3981	84	4497
Iowa	M	18200	85	24111
Iowa	F	18366	0	20284
Iowa	F	18306	1	20126
Iowa	F	18233	2	19755
Iowa	F	18264	3	19074
Iowa	F	18391	4	18963
Iowa	F	18889	5	19082
Iowa	F	19118	6	18563
Iowa	F	19647	7	18989
Iowa	F	20185	8	18617
Iowa	F	20354	9	18569
Iowa	F	20893	10	18455
Iowa	F	20383	11	18586
Iowa	F	20153	12	18643
Iowa	F	20250	13	19162
Iowa	F	20958	14	19484
Iowa	F	21455	15	19951
Iowa	F	21122	16	20547
Iowa	F	21599	17	20694
Iowa	F	22709	18	21242
Iowa	F	23853	19	23645
Iowa	F	23534	20	22991
Iowa	F	21458	21	21978
Iowa	F	19984	22	21499
Iowa	F	18199	23	19797
Iowa	F	17235	24	18756
Iowa	F	17296	25	17831
Iowa	F	16166	26	20723
Iowa	F	16482	27	18493
Iowa	F	17507	28	19152
Iowa	F	18831	29	18197
Iowa	F	18457	30	17050
Iowa	F	18258	31	17382
Iowa	F	17577	32	17105
Iowa	F	18177	33	17528
Iowa	F	18620	34	16475
Iowa	F	19825	35	16665
Iowa	F	21236	36	17740
Iowa	F	21806	37	19341
Iowa	F	22553	38	18844
Iowa	F	23064	39	18540
Iowa	F	23274	40	17889
Iowa	F	22380	41	18665
Iowa	F	22811	42	18740
West Virginia	F	5800	80	5883
West Virginia	F	5278	81	5476
West Virginia	F	4935	82	5158
West Virginia	F	4492	83	4892
West Virginia	F	4150	84	4563
West Virginia	F	23095	85	26441
South Carolina	M	26507	49	30841
South Carolina	M	26936	50	30958
South Carolina	M	26324	51	30947
South Carolina	M	26330	52	29533
South Carolina	M	27660	53	29967
South Carolina	M	20965	54	28952
South Carolina	M	21366	55	27992
South Carolina	M	20706	56	27572
South Carolina	M	21053	57	27348
South Carolina	M	18908	58	27561
South Carolina	M	17955	59	26947
South Carolina	M	17484	60	27196
South Carolina	M	16156	61	27866
South Carolina	M	15580	62	21434
South Carolina	M	14679	63	21879
South Carolina	M	14803	64	21114
South Carolina	M	15195	65	20832
South Carolina	M	13641	66	18352
South Carolina	M	13369	67	16854
South Carolina	M	12553	68	16315
South Carolina	M	12226	69	14681
South Carolina	M	12104	70	13938
South Carolina	M	11186	71	12595
South Carolina	M	10956	72	12392
South Carolina	M	10145	73	12492
South Carolina	M	9678	74	10987
South Carolina	M	9457	75	10600
South Carolina	M	8829	76	9705
South Carolina	M	8065	77	9294
South Carolina	M	7525	78	8853
South Carolina	M	6751	79	8010
South Carolina	M	6183	80	7647
South Carolina	M	5043	81	6671
South Carolina	M	4434	82	6189
South Carolina	M	3805	83	5636
South Carolina	M	3212	84	5156
South Carolina	M	13358	85	24244
South Carolina	F	26650	0	29854
South Carolina	F	25719	1	30618
South Carolina	F	25320	2	29975
South Carolina	F	25168	3	28819
South Carolina	F	25910	4	28631
South Carolina	F	26111	5	28265
South Carolina	F	26657	6	28644
South Carolina	F	27854	7	29096
South Carolina	F	28798	8	28621
South Carolina	F	29225	9	27657
South Carolina	F	30192	10	27283
South Carolina	F	29130	11	26969
South Carolina	F	28295	12	27841
South Carolina	F	27606	13	28025
South Carolina	F	27841	14	28557
South Carolina	F	27808	15	29722
South Carolina	F	27380	16	30711
South Carolina	F	27647	17	31086
South Carolina	F	29371	18	32368
South Carolina	F	30774	19	31360
South Carolina	F	29734	20	29010
South Carolina	F	28404	21	28846
South Carolina	F	27272	22	28814
South Carolina	F	26493	23	28918
South Carolina	F	24977	24	28343
South Carolina	F	26072	25	28952
South Carolina	F	25968	26	29297
South Carolina	F	26932	27	30346
South Carolina	F	28126	28	31337
South Carolina	F	29551	29	29578
South Carolina	F	29490	30	29034
South Carolina	F	28279	31	28015
South Carolina	F	27696	32	26924
South Carolina	F	27832	33	27734
South Carolina	F	29307	34	27706
South Carolina	F	31047	35	28486
South Carolina	F	32496	36	30244
South Carolina	F	31479	37	31651
South Carolina	F	31831	38	31249
South Carolina	F	31923	39	30255
South Carolina	F	32765	40	29651
South Carolina	F	31489	41	29410
South Carolina	F	32025	42	31322
South Carolina	F	32264	43	32788
South Carolina	F	31105	44	34387
South Carolina	F	31470	45	33250
South Carolina	F	30553	46	33508
South Carolina	F	30130	47	33408
South Carolina	F	29062	48	34403
South Carolina	F	28571	49	32974
South Carolina	F	28869	50	33470
South Carolina	F	27639	51	33838
South Carolina	F	28190	52	32544
South Carolina	F	29802	53	32988
South Carolina	F	22564	54	32250
South Carolina	F	22558	55	32140
South Carolina	F	22084	56	30747
South Carolina	F	22982	57	30732
South Carolina	F	20724	58	30767
South Carolina	F	19717	59	29635
South Carolina	F	18896	60	30658
South Carolina	F	17745	61	31289
South Carolina	F	17567	62	24134
South Carolina	F	16963	63	23894
South Carolina	F	17045	64	23479
South Carolina	F	17168	65	23672
South Carolina	F	15967	66	20913
South Carolina	F	15793	67	19468
South Carolina	F	15359	68	18498
South Carolina	F	14502	69	17133
South Carolina	F	14708	70	16652
South Carolina	F	14189	71	15742
South Carolina	F	14335	72	15562
South Carolina	F	13788	73	15399
South Carolina	F	13539	74	14129
South Carolina	F	13555	75	13845
South Carolina	F	12935	76	13508
South Carolina	F	12191	77	12551
South Carolina	F	11689	78	12328
South Carolina	F	10984	79	11664
South Carolina	F	10610	80	11545
South Carolina	F	8738	81	10784
South Carolina	F	8086	82	10163
South Carolina	F	7365	83	9861
South Carolina	F	6741	84	9075
South Carolina	F	37523	85	52360
Wyoming	M	3236	0	4066
Wyoming	M	3245	1	4159
Wyoming	M	3102	2	4058
Wyoming	M	3103	3	3745
Wyoming	M	3166	4	3633
Wyoming	M	3157	5	3647
Wyoming	M	3421	6	3667
Wyoming	M	3503	7	3498
Wyoming	M	3577	8	3479
Wyoming	M	3744	9	3512
Wyoming	M	3835	10	3381
Wyoming	M	3852	11	3358
Wyoming	M	3881	12	3484
Wyoming	M	4011	13	3353
Wyoming	M	4161	14	3648
Wyoming	M	4377	15	3745
Wyoming	M	4356	16	3815
Wyoming	M	4367	17	4023
Wyoming	M	4309	18	3819
Wyoming	M	4191	19	4011
Wyoming	M	3824	20	3769
Wyoming	M	3430	21	3753
Wyoming	M	3314	22	4090
Wyoming	M	3150	23	4073
Wyoming	M	3011	24	4255
Wyoming	M	3050	25	3959
Wyoming	M	2862	26	4329
Wyoming	M	2880	27	4157
Wyoming	M	2939	28	4060
Wyoming	M	3163	29	3840
Wyoming	M	3128	30	3417
Wyoming	M	2944	31	3283
Wyoming	M	2851	32	3193
Wyoming	M	2763	33	3226
Wyoming	M	2936	34	2999
Wyoming	M	3153	35	3196
Wyoming	M	3366	36	3216
Wyoming	M	3461	37	3473
Wyoming	M	3624	38	3464
Wyoming	M	3797	39	3168
Wyoming	M	4114	40	3143
Wyoming	M	4077	41	2966
Wyoming	M	4194	42	3130
Wyoming	M	4329	43	3362
Wyoming	M	4311	44	3525
Wyoming	M	4303	45	3677
Wyoming	M	4286	46	3733
Wyoming	M	4240	47	3935
Wyoming	M	4045	48	4216
Wyoming	M	3792	49	4175
Wyoming	M	3767	50	4248
Wyoming	M	3655	51	4369
Wyoming	M	3597	52	4347
Wyoming	M	3696	53	4240
Wyoming	M	2668	54	4208
Wyoming	M	2691	55	4156
Wyoming	M	2680	56	3958
Wyoming	M	2663	57	3659
Wyoming	M	2485	58	3685
Wyoming	M	2233	59	3444
Wyoming	M	2133	60	3459
Wyoming	M	2111	61	3488
Wyoming	M	2026	62	2498
Wyoming	M	1864	63	2459
Wyoming	M	1761	64	2477
Wyoming	M	1797	65	2391
Wyoming	M	1538	66	2207
Wyoming	M	1575	67	1943
Wyoming	M	1606	68	1826
Wyoming	M	1487	69	1758
Wyoming	M	1513	70	1659
Wyoming	M	1471	71	1526
Wyoming	M	1445	72	1427
Wyoming	M	1319	73	1469
Iowa	F	22802	43	20178
Iowa	F	22356	44	21317
Iowa	F	22055	45	21493
Iowa	F	21714	46	22512
Iowa	F	21149	47	23067
Iowa	F	20809	48	23009
Iowa	F	20066	49	21961
Iowa	F	19176	50	22741
Iowa	F	18789	51	22271
Iowa	F	18655	52	21944
Iowa	F	19531	53	21674
Iowa	F	14481	54	21139
Iowa	F	14459	55	20401
Iowa	F	14657	56	20112
Iowa	F	15050	57	19408
Iowa	F	13618	58	18357
Iowa	F	13305	59	17944
Iowa	F	12790	60	17781
Iowa	F	12512	61	18615
Iowa	F	12342	62	13743
Iowa	F	12091	63	13607
Iowa	F	11982	64	13781
Iowa	F	11928	65	14141
Iowa	F	11022	66	12540
Iowa	F	11356	67	12190
Iowa	F	11513	68	11603
Iowa	F	11589	69	11309
Iowa	F	11922	70	10948
Iowa	F	11306	71	10698
Iowa	F	11608	72	10554
Iowa	F	11372	73	10444
Iowa	F	11326	74	9503
Iowa	F	11361	75	9541
Iowa	F	10785	76	9702
Iowa	F	10515	77	9563
Iowa	F	10619	78	9719
Iowa	F	10291	79	9077
Iowa	F	9766	80	9245
Iowa	F	9003	81	8618
Iowa	F	8700	82	8485
Iowa	F	8060	83	8542
Iowa	F	7532	84	7604
Iowa	F	47435	85	54588
Maine	M	6991	0	7349
Maine	M	7144	1	7405
Maine	M	7148	2	7291
Maine	M	7362	3	7285
Maine	M	7501	4	7385
Maine	M	7682	5	7312
Maine	M	8183	6	7215
Maine	M	8494	7	7436
Maine	M	8909	8	7371
Maine	M	9044	9	7535
Maine	M	9621	10	7518
Maine	M	9353	11	7765
Maine	M	9518	12	7906
Maine	M	9546	13	8017
Maine	M	9499	14	8530
Maine	M	9758	15	8781
Maine	M	9426	16	9278
Maine	M	9358	17	9293
Maine	M	8966	18	9165
Maine	M	8357	19	8351
Maine	M	7688	20	8607
Maine	M	7272	21	8147
Maine	M	6650	22	7768
Maine	M	6363	23	7647
Maine	M	5929	24	7281
Maine	M	6223	25	7294
Maine	M	6260	26	7303
Maine	M	6530	27	8764
Maine	M	7151	28	6831
Maine	M	7889	29	7245
Maine	M	8111	30	6851
Maine	M	7838	31	7268
Maine	M	8004	32	6768
Maine	M	8307	33	6962
Maine	M	8749	34	7179
Maine	M	9280	35	7294
Maine	M	9698	36	8066
Maine	M	9918	37	8832
Maine	M	10301	38	8967
Maine	M	10476	39	8287
Maine	M	10641	40	8614
Maine	M	10634	41	8881
Maine	M	10704	42	9324
Maine	M	10792	43	9856
Maine	M	10225	44	10305
Maine	M	10463	45	10474
Maine	M	10396	46	10806
Maine	M	10058	47	10862
Maine	M	9833	48	10921
Maine	M	9688	49	10872
Maine	M	9802	50	10974
Maine	M	9323	51	10904
Maine	M	9554	52	10363
Maine	M	10120	53	10534
Maine	M	7130	54	10338
Maine	M	7216	55	10103
Maine	M	7183	56	9752
Maine	M	7363	57	9537
Maine	M	6480	58	9606
Maine	M	5787	59	9164
Maine	M	5415	60	9429
Maine	M	5370	61	9760
Maine	M	5431	62	6854
Maine	M	5245	63	6899
Maine	M	5122	64	6859
Maine	M	5052	65	6951
Maine	M	4670	66	5968
Maine	M	4714	67	5268
Maine	M	4726	68	4818
Maine	M	4369	69	4710
Maine	M	4417	70	4627
Maine	M	4253	71	4426
Maine	M	4202	72	4211
Maine	M	3976	73	4083
Maine	M	3725	74	3598
Maine	M	3638	75	3590
Maine	M	3365	76	3601
Maine	M	3287	77	3207
Maine	M	2933	78	3069
Maine	M	2661	79	2909
Maine	M	2443	80	2804
Maine	M	2140	81	2557
Maine	M	1951	82	2223
Maine	M	1666	83	2136
Maine	M	1498	84	1820
Maine	M	6541	85	9126
Maine	F	6576	0	6961
Maine	F	6785	1	7037
Maine	F	6881	2	6876
Maine	F	7002	3	6860
Maine	F	7273	4	7010
Maine	F	7521	5	6998
Maine	F	7522	6	6878
Maine	F	8090	7	7133
Maine	F	8437	8	7036
Maine	F	8708	9	7256
Maine	F	9054	10	7311
Maine	F	8867	11	7414
Maine	F	9016	12	7648
Maine	F	8927	13	7907
Maine	F	9093	14	7866
Maine	F	9087	15	8387
Maine	F	8918	16	8727
Maine	F	8918	17	8889
Maine	F	8679	18	8565
Maine	F	8102	19	8163
Maine	F	7544	20	7718
Maine	F	7384	21	7912
Maine	F	6898	22	7702
Maine	F	6492	23	7539
Maine	F	6414	24	7277
Maine	F	6582	25	7088
Maine	F	6700	26	7718
Maine	F	7041	27	7957
Maine	F	7646	28	7997
Maine	F	8165	29	7438
Maine	F	8559	30	7469
Maine	F	8278	31	7216
Maine	F	8780	32	7454
Maine	F	8944	33	7484
Maine	F	9042	34	7688
Maine	F	9957	35	7796
Maine	F	10397	36	8554
Maine	F	10749	37	9030
Maine	F	10755	38	9246
Maine	F	11163	39	8815
Maine	F	11175	40	9342
Maine	F	11080	41	9350
Maine	F	11345	42	9729
Maine	F	11136	43	10416
Maine	F	10947	44	10738
Maine	F	10717	45	11208
Maine	F	10878	46	11183
Maine	F	10402	47	11509
Maine	F	10128	48	11445
Maine	F	9864	49	11325
Maine	F	9645	50	11573
Maine	F	9548	51	11315
Maine	F	9494	52	11063
Maine	F	9868	53	10672
Maine	F	7003	54	11006
Maine	F	7198	55	10494
Maine	F	7395	56	10085
Maine	F	7576	57	9928
Maine	F	6687	58	9572
Maine	F	6017	59	9556
Maine	F	5926	60	9594
Maine	F	5758	61	9788
Maine	F	5788	62	6886
Maine	F	5482	63	7101
Maine	F	5410	64	7347
Maine	F	5439	65	7385
Maine	F	5152	66	6369
Maine	F	5167	67	5664
Maine	F	5422	68	5522
Maine	F	5285	69	5322
Maine	F	5249	70	5261
Maine	F	5177	71	5005
Maine	F	5207	72	4792
Maine	F	5003	73	4792
Maine	F	4845	74	4485
Maine	F	4965	75	4308
Maine	F	4567	76	4549
Maine	F	4398	77	4380
Maine	F	4236	78	4268
Maine	F	4131	79	4028
Maine	F	3828	80	4027
Maine	F	3472	81	3741
Maine	F	3246	82	3414
Maine	F	2934	83	3526
Maine	F	2825	84	3054
Maine	F	17034	85	19593
New Hampshire	M	7302	0	7491
New Hampshire	M	7665	1	7450
New Hampshire	M	7703	2	7905
New Hampshire	M	8112	3	8021
New Hampshire	M	8278	4	7542
New Hampshire	M	8668	5	7627
New Hampshire	M	8680	6	7917
New Hampshire	M	9049	7	7992
New Hampshire	M	9174	8	7776
Wyoming	M	1272	74	1166
Wyoming	M	1209	75	1196
Wyoming	M	1142	76	1188
Wyoming	M	1110	77	1056
Wyoming	M	942	78	1051
Wyoming	M	844	79	961
Wyoming	M	826	80	976
Wyoming	M	687	81	845
Wyoming	M	634	82	792
Wyoming	M	515	83	726
Wyoming	M	490	84	643
Wyoming	M	2050	85	3096
Wyoming	F	2943	0	3918
Wyoming	F	3010	1	3942
Wyoming	F	3031	2	3616
Wyoming	F	3058	3	3667
Wyoming	F	2971	4	3449
Wyoming	F	3121	5	3484
Wyoming	F	3194	6	3297
Wyoming	F	3256	7	3268
Wyoming	F	3433	8	3161
Wyoming	F	3482	9	3218
Wyoming	F	3585	10	3236
Wyoming	F	3547	11	3328
Wyoming	F	3685	12	3204
Wyoming	F	3912	13	3315
Wyoming	F	3930	14	3404
Wyoming	F	4142	15	3466
Wyoming	F	4072	16	3625
Wyoming	F	4143	17	3588
Wyoming	F	3904	18	3476
Wyoming	F	3820	19	3697
Wyoming	F	3654	20	3309
Wyoming	F	3370	21	3424
Wyoming	F	3111	22	3571
Wyoming	F	2929	23	3742
Wyoming	F	2800	24	3779
Wyoming	F	2839	25	3447
Wyoming	F	2714	26	4111
Wyoming	F	2782	27	3487
Wyoming	F	2902	28	3813
Wyoming	F	2982	29	3895
Wyoming	F	3028	30	3399
Wyoming	F	2857	31	3202
Wyoming	F	2852	32	2978
Wyoming	F	2764	33	3068
Wyoming	F	2975	34	2991
Wyoming	F	3253	35	3057
Wyoming	F	3493	36	3351
Wyoming	F	3634	37	3115
Wyoming	F	3868	38	3270
Wyoming	F	4032	39	3043
Wyoming	F	4135	40	3017
Wyoming	F	4195	41	3050
Wyoming	F	4175	42	3199
Wyoming	F	4335	43	3366
Wyoming	F	4214	44	3574
Wyoming	F	4332	45	3800
Wyoming	F	4199	46	3966
Wyoming	F	4011	47	4211
Wyoming	F	3779	48	4238
Wyoming	F	3790	49	4145
Wyoming	F	3616	50	4138
Wyoming	F	3316	51	4270
Wyoming	F	3292	52	4133
Wyoming	F	3490	53	4278
Wyoming	F	2481	54	4026
Wyoming	F	2599	55	3916
Wyoming	F	2585	56	3654
Wyoming	F	2600	57	3609
Wyoming	F	2315	58	3432
Wyoming	F	2170	59	3193
Wyoming	F	2085	60	3179
Wyoming	F	1995	61	3345
Wyoming	F	1957	62	2389
Wyoming	F	1881	63	2442
Wyoming	F	1886	64	2317
Wyoming	F	1815	65	2415
Wyoming	F	1756	66	2171
Wyoming	F	1680	67	1967
Wyoming	F	1653	68	1873
Wyoming	F	1671	69	1682
Wyoming	F	1685	70	1680
Wyoming	F	1639	71	1594
Wyoming	F	1564	72	1628
Wyoming	F	1426	73	1534
Wyoming	F	1414	74	1464
Wyoming	F	1462	75	1366
Wyoming	F	1342	76	1342
Wyoming	F	1312	77	1318
Wyoming	F	1241	78	1287
Wyoming	F	1242	79	1279
Wyoming	F	1097	80	1194
Wyoming	F	1000	81	1089
Wyoming	F	963	82	1006
Wyoming	F	866	83	1056
Wyoming	F	801	84	878
Wyoming	F	4763	85	5889
Kentucky	F	27100	14	27147
Kentucky	F	27293	15	27839
Kentucky	F	27374	16	28521
Kentucky	F	28113	17	28712
Kentucky	F	28315	18	26824
Kentucky	F	30044	19	25472
Kentucky	F	30073	20	25572
Kentucky	F	28438	21	26070
Kentucky	F	27844	22	27407
Kentucky	F	27117	23	27590
Kentucky	F	26082	24	27143
Kentucky	F	26789	25	27811
Kentucky	F	26090	26	27838
Kentucky	F	26594	27	33483
Kentucky	F	28414	28	34030
Kentucky	F	29946	29	31247
Kentucky	F	29241	30	28776
Kentucky	F	28360	31	27453
Kentucky	F	27975	32	26895
Kentucky	F	28218	33	27375
Kentucky	F	29302	34	26828
Kentucky	F	31539	35	27185
Kentucky	F	32278	36	28906
Kentucky	F	32163	37	30706
Kentucky	F	32698	38	30103
Kentucky	F	33027	39	29219
Kentucky	F	33025	40	28428
Kentucky	F	32572	41	28831
Kentucky	F	33172	42	29846
Kentucky	F	32659	43	31999
Kentucky	F	31377	44	32270
Kentucky	F	31787	45	32165
Kentucky	F	30700	46	32687
Kentucky	F	29741	47	33067
Kentucky	F	29149	48	32901
Kentucky	F	28508	49	32381
Kentucky	F	28534	50	33258
Kentucky	F	27960	51	32618
Kentucky	F	27590	52	31419
Kentucky	F	29493	53	31805
Kentucky	F	21735	54	30558
Kentucky	F	21573	55	29478
Kentucky	F	21560	56	29202
Kentucky	F	22590	57	28180
Kentucky	F	20588	58	27941
Kentucky	F	19646	59	27439
Kentucky	F	18873	60	26867
Kentucky	F	18393	61	28580
Kentucky	F	17938	62	20964
Kentucky	F	16606	63	20685
Kentucky	F	16690	64	20428
Kentucky	F	16507	65	21357
Kentucky	F	15643	66	19331
Kentucky	F	15435	67	18182
Kentucky	F	15246	68	17507
Kentucky	F	15026	69	16744
Kentucky	F	15534	70	16179
Kentucky	F	14646	71	14829
Kentucky	F	14679	72	14762
Kentucky	F	14423	73	14302
Kentucky	F	13601	74	13322
Kentucky	F	13802	75	13088
Kentucky	F	13036	76	12539
Kentucky	F	12465	77	12004
Kentucky	F	12376	78	12433
Kentucky	F	11429	79	11255
Kentucky	F	10436	80	10957
Kentucky	F	9510	81	10731
Kentucky	F	8718	82	9635
Kentucky	F	7807	83	9324
Kentucky	F	7889	84	8644
Kentucky	F	42928	85	51842
Mississippi	M	21335	0	23199
Mississippi	M	20860	1	24111
Mississippi	M	20799	2	21988
Mississippi	M	20540	3	21961
Mississippi	M	20746	4	21731
Mississippi	M	21109	5	21454
Mississippi	M	21305	6	21057
Mississippi	M	22442	7	21858
Mississippi	M	22222	8	21258
Mississippi	M	22726	9	20778
Mississippi	M	23359	10	20800
Mississippi	M	22420	11	20640
Mississippi	M	21785	12	20945
Mississippi	M	21883	13	21390
Mississippi	M	22521	14	21432
Mississippi	M	23022	15	22643
Mississippi	M	22616	16	22330
Mississippi	M	23541	17	22586
Mississippi	M	23749	18	22858
